Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,304819.0198,XAM,Data from UNSD AMA
MK,Macro Indicators,104,Ireland,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2818.47455,XAM,Data from UNSD AMA
MK,Macro Indicators,105,Israel,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,317747.5798,XAM,Data from UNSD AMA
MK,Macro Indicators,105,Israel,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,3711.810349,XAM,Data from UNSD AMA
MK,Macro Indicators,106,Italy,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1858913.164,XAM,Data from UNSD AMA
MK,Macro Indicators,106,Italy,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,34918.01632,XAM,Data from UNSD AMA
MK,Macro Indicators,109,Jamaica,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,14056.90108,XAM,Data from UNSD AMA
MK,Macro Indicators,109,Jamaica,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,931.649098,XAM,Data from UNSD AMA
MK,Macro Indicators,110,Japan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,4936211.828,XAM,Data from UNSD AMA
MK,Macro Indicators,110,Japan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,52968.91661,XAM,Data from UNSD AMA
MK,Macro Indicators,112,Jordan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,38654.64789,XAM,Data from UNSD AMA
MK,Macro Indicators,112,Jordan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1463.802817,XAM,Data from UNSD AMA
MK,Macro Indicators,108,Kazakhstan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,135005.204,XAM,Data from UNSD AMA
MK,Macro Indicators,108,Kazakhstan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,6239.982757,XAM,Data from UNSD AMA
MK,Macro Indicators,114,Kenya,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,70525.97905,XAM,Data from UNSD AMA
MK,Macro Indicators,114,Kenya,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,22995.53277,XAM,Data from UNSD AMA
MK,Macro Indicators,83,Kiribati,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,173.655146,XAM,Data from UNSD AMA
MK,Macro Indicators,83,Kiribati,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,40.199932,XAM,Data from UNSD AMA
MK,Macro Indicators,275,Kosovo,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,6714.465857,XAM,Data from UNSD AMA
MK,Macro Indicators,275,Kosovo,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,702.455005,XAM,Data from UNSD AMA
MK,Macro Indicators,118,Kuwait,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,110346.1292,XAM,Data from UNSD AMA
MK,Macro Indicators,118,Kuwait,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,549.97305,XAM,Data from UNSD AMA
MK,Macro Indicators,113,Kyrgyzstan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,6551.29114,XAM,Data from UNSD AMA
MK,Macro Indicators,113,Kyrgyzstan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,866.618173,XAM,Data from UNSD AMA
MK,Macro Indicators,120,Lao People's Democratic Republic,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,15805.70709,XAM,Data from UNSD AMA
MK,Macro Indicators,120,Lao People's Democratic Republic,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2723.372349,XAM,Data from UNSD AMA
MK,Macro Indicators,119,Latvia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,27572.69848,XAM,Data from UNSD AMA
MK,Macro Indicators,119,Latvia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,944.313969,XAM,Data from UNSD AMA
MK,Macro Indicators,121,Lebanon,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,50457.65327,XAM,Data from UNSD AMA
MK,Macro Indicators,121,Lebanon,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1377.563204,XAM,Data from UNSD AMA
MK,Macro Indicators,122,Lesotho,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,2241.017076,XAM,Data from UNSD AMA
MK,Macro Indicators,122,Lesotho,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,118.086936,XAM,Data from UNSD AMA
MK,Macro Indicators,123,Liberia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,2756.817825,XAM,Data from UNSD AMA
MK,Macro Indicators,123,Liberia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2184.996424,XAM,Data from UNSD AMA
MK,Macro Indicators,124,Libya,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,42959.53459,XAM,Data from UNSD AMA
MK,Macro Indicators,124,Libya,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,361.210923,XAM,Data from UNSD AMA
MK,Macro Indicators,125,Liechtenstein,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,6193.677543,XAM,Data from UNSD AMA
MK,Macro Indicators,125,Liechtenstein,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,291.852434,XAM,Data from UNSD AMA
MK,Macro Indicators,126,Lithuania,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,42773.02984,XAM,Data from UNSD AMA
MK,Macro Indicators,126,Lithuania,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1277.605222,XAM,Data from UNSD AMA
MK,Macro Indicators,256,Luxembourg,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,58631.32456,XAM,Data from UNSD AMA
MK,Macro Indicators,256,Luxembourg,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,142.129433,XAM,Data from UNSD AMA
MK,Macro Indicators,129,Madagascar,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,11222.26385,XAM,Data from UNSD AMA
MK,Macro Indicators,129,Madagascar,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,3637.570354,XAM,Data from UNSD AMA
MK,Macro Indicators,130,Malawi,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,5318.197658,XAM,Data from UNSD AMA
MK,Macro Indicators,130,Malawi,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1205.606117,XAM,Data from UNSD AMA
MK,Macro Indicators,131,Malaysia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,296531.4695,XAM,Data from UNSD AMA
MK,Macro Indicators,131,Malaysia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,26133.20107,XAM,Data from UNSD AMA
MK,Macro Indicators,132,Maldives,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,3778.25089,XAM,Data from UNSD AMA
MK,Macro Indicators,132,Maldives,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,114.966154,XAM,Data from UNSD AMA
MK,Macro Indicators,133,Mali,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,14001.69675,XAM,Data from UNSD AMA
MK,Macro Indicators,133,Mali,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,5157.372827,XAM,Data from UNSD AMA
MK,Macro Indicators,134,Malta,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,10998.57704,XAM,Data from UNSD AMA
MK,Macro Indicators,134,Malta,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,131.078977,XAM,Data from UNSD AMA
MK,Macro Indicators,127,Marshall Islands,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,183,XAM,Data from UNSD AMA
MK,Macro Indicators,127,Marshall Islands,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,30.285033,XAM,Data from UNSD AMA
MK,Macro Indicators,136,Mauritania,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,4667.11932,XAM,Data from UNSD AMA
MK,Macro Indicators,136,Mauritania,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1006.051041,XAM,Data from UNSD AMA
MK,Macro Indicators,137,Mauritius,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,12216.23502,XAM,Data from UNSD AMA
MK,Macro Indicators,137,Mauritius,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,383.209856,XAM,Data from UNSD AMA
MK,Macro Indicators,138,Mexico,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1076914.465,XAM,Data from UNSD AMA
MK,Macro Indicators,138,Mexico,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,36110.84127,XAM,Data from UNSD AMA
MK,Macro Indicators,145,Micronesia (Federated States of),6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,329.895643,XAM,Data from UNSD AMA
MK,Macro Indicators,145,Micronesia (Federated States of),6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,84.820786,XAM,Data from UNSD AMA
MK,Macro Indicators,140,Monaco,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,6468.000877,XAM,Data from UNSD AMA
MK,Macro Indicators,141,Mongolia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,11160.35669,XAM,Data from UNSD AMA
MK,Macro Indicators,141,Mongolia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1361.464923,XAM,Data from UNSD AMA
MK,Macro Indicators,273,Montenegro,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,4373.958354,XAM,Data from UNSD AMA
MK,Macro Indicators,273,Montenegro,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,326.836857,XAM,Data from UNSD AMA
MK,Macro Indicators,142,Montserrat,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,62.051375,XAM,Data from UNSD AMA
MK,Macro Indicators,142,Montserrat,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,0.906553,XAM,Data from UNSD AMA
MK,Macro Indicators,143,Morocco,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,103606.5749,XAM,Data from UNSD AMA
MK,Macro Indicators,143,Morocco,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,12458.55709,XAM,Data from UNSD AMA
MK,Macro Indicators,144,Mozambique,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,10930.13157,XAM,Data from UNSD AMA
MK,Macro Indicators,144,Mozambique,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2464.663876,XAM,Data from UNSD AMA
MK,Macro Indicators,28,Myanmar,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,65697.61607,XAM,Data from UNSD AMA
MK,Macro Indicators,28,Myanmar,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,16595.24599,XAM,Data from UNSD AMA
MK,Macro Indicators,147,Namibia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,10947.27725,XAM,Data from UNSD AMA
MK,Macro Indicators,147,Namibia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,688.670294,XAM,Data from UNSD AMA
MK,Macro Indicators,148,Nauru,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,103.469824,XAM,Data from UNSD AMA
MK,Macro Indicators,148,Nauru,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,3.347615,XAM,Data from UNSD AMA
MK,Macro Indicators,149,Nepal,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,20914.00496,XAM,Data from UNSD AMA
MK,Macro Indicators,149,Nepal,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,6100.584262,XAM,Data from UNSD AMA
MK,Macro Indicators,150,Netherlands,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,777227.5416,XAM,Data from UNSD AMA
MK,Macro Indicators,150,Netherlands,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,12768.30915,XAM,Data from UNSD AMA
MK,Macro Indicators,153,New Caledonia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,9445.714851,XAM,Data from UNSD AMA
MK,Macro Indicators,153,New Caledonia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,122.497068,XAM,Data from UNSD AMA
MK,Macro Indicators,156,New Zealand,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,187517.0986,XAM,Data from UNSD AMA
MK,Macro Indicators,156,New Zealand,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,10224.10636,XAM,Data from UNSD AMA
MK,Macro Indicators,157,Nicaragua,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,13230.21488,XAM,Data from UNSD AMA
MK,Macro Indicators,157,Nicaragua,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2061.49717,XAM,Data from UNSD AMA
MK,Macro Indicators,158,Niger,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,7528.285819,XAM,Data from UNSD AMA
MK,Macro Indicators,158,Niger,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2919.786078,XAM,Data from UNSD AMA
MK,Macro Indicators,159,Nigeria,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,404649.1254,XAM,Data from UNSD AMA
MK,Macro Indicators,159,Nigeria,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,84907.96991,XAM,Data from UNSD AMA
MK,Macro Indicators,162,Norway,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,371068.9332,XAM,Data from UNSD AMA
MK,Macro Indicators,162,Norway,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,7916.392792,XAM,Data from UNSD AMA
MK,Macro Indicators,299,Occupied Palestinian Territory,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,13397.1,XAM,Data from UNSD AMA
MK,Macro Indicators,299,Occupied Palestinian Territory,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,517.261938,XAM,Data from UNSD AMA
MK,Macro Indicators,221,Oman,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,63170.9594,XAM,Data from UNSD AMA
MK,Macro Indicators,221,Oman,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,883.397072,XAM,Data from UNSD AMA
MK,Macro Indicators,165,Pakistan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,282506.0079,XAM,Data from UNSD AMA
MK,Macro Indicators,165,Pakistan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,67203.70658,XAM,Data from UNSD AMA
MK,Macro Indicators,180,Palau,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,310.248,XAM,Data from UNSD AMA
MK,Macro Indicators,180,Palau,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,9.307,XAM,Data from UNSD AMA
MK,Macro Indicators,166,Panama,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,55187.8,XAM,Data from UNSD AMA
MK,Macro Indicators,166,Panama,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,1395.3,XAM,Data from UNSD AMA
MK,Macro Indicators,168,Papua New Guinea,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,19694.11573,XAM,Data from UNSD AMA
MK,Macro Indicators,168,Papua New Guinea,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,3816.434329,XAM,Data from UNSD AMA
MK,Macro Indicators,169,Paraguay,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,27165.10191,XAM,Data from UNSD AMA
MK,Macro Indicators,169,Paraguay,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,4657.523212,XAM,Data from UNSD AMA
MK,Macro Indicators,170,Peru,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,192209.5296,XAM,Data from UNSD AMA
MK,Macro Indicators,170,Peru,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,13424.34762,XAM,Data from UNSD AMA
MK,Macro Indicators,171,Philippines,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,304905.6389,XAM,Data from UNSD AMA
MK,Macro Indicators,171,Philippines,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,29428.13909,XAM,Data from UNSD AMA
MK,Macro Indicators,173,Poland,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,471402.2666,XAM,Data from UNSD AMA
MK,Macro Indicators,173,Poland,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,11218.21725,XAM,Data from UNSD AMA
MK,Macro Indicators,174,Portugal,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,204836.5979,XAM,Data from UNSD AMA
MK,Macro Indicators,174,Portugal,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,3892.331051,XAM,Data from UNSD AMA
MK,Macro Indicators,177,Puerto Rico,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,105034.5,XAM,Data from UNSD AMA
MK,Macro Indicators,177,Puerto Rico,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,840.3,XAM,Data from UNSD AMA
MK,Macro Indicators,179,Qatar,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,152451.9231,XAM,Data from UNSD AMA
MK,Macro Indicators,179,Qatar,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,279.120879,XAM,Data from UNSD AMA
MK,Macro Indicators,117,Republic of Korea,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1411245.59,XAM,Data from UNSD AMA
MK,Macro Indicators,117,Republic of Korea,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,28153.01796,XAM,Data from UNSD AMA
MK,Macro Indicators,146,Republic of Moldova,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,6772.647958,XAM,Data from UNSD AMA
MK,Macro Indicators,146,Republic of Moldova,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,830.265114,XAM,Data from UNSD AMA
MK,Macro Indicators,183,Romania,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,186690.9767,XAM,Data from UNSD AMA
MK,Macro Indicators,183,Romania,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,7270.339459,XAM,Data from UNSD AMA
MK,Macro Indicators,185,Russian Federation,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1246015.057,XAM,Data from UNSD AMA
MK,Macro Indicators,185,Russian Federation,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,54791.59888,XAM,Data from UNSD AMA
MK,Macro Indicators,184,Rwanda,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,8473.784827,XAM,Data from UNSD AMA
MK,Macro Indicators,184,Rwanda,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2482.052998,XAM,Data from UNSD AMA
MK,Macro Indicators,188,Saint Kitts and Nevis,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,909.85462,XAM,Data from UNSD AMA
MK,Macro Indicators,188,Saint Kitts and Nevis,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,8.878459,XAM,Data from UNSD AMA
MK,Macro Indicators,189,Saint Lucia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1397.066906,XAM,Data from UNSD AMA
MK,Macro Indicators,189,Saint Lucia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,35.793913,XAM,Data from UNSD AMA
MK,Macro Indicators,191,Saint Vincent and the Grenadines,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,765.318745,XAM,Data from UNSD AMA
MK,Macro Indicators,191,Saint Vincent and the Grenadines,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,53.250943,XAM,Data from UNSD AMA
MK,Macro Indicators,244,Samoa,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,822.233281,XAM,Data from UNSD AMA
MK,Macro Indicators,244,Samoa,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,86.42946,XAM,Data from UNSD AMA
MK,Macro Indicators,192,San Marino,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1590.761265,XAM,Data from UNSD AMA
MK,Macro Indicators,192,San Marino,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,0.299799,XAM,Data from UNSD AMA
MK,Macro Indicators,193,Sao Tome and Principe,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,342.781695,XAM,Data from UNSD AMA
MK,Macro Indicators,193,Sao Tome and Principe,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,38.277229,XAM,Data from UNSD AMA
MK,Macro Indicators,194,Saudi Arabia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,639617.051,XAM,Data from UNSD AMA
MK,Macro Indicators,194,Saudi Arabia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,17301.03808,XAM,Data from UNSD AMA
MK,Macro Indicators,195,Senegal,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,14604.52053,XAM,Data from UNSD AMA
MK,Macro Indicators,195,Senegal,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2172.98861,XAM,Data from UNSD AMA
MK,Macro Indicators,272,Serbia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,38299.8719,XAM,Data from UNSD AMA
MK,Macro Indicators,272,Serbia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2483.756651,XAM,Data from UNSD AMA
MK,Macro Indicators,196,Seychelles,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1433.826317,XAM,Data from UNSD AMA
MK,Macro Indicators,196,Seychelles,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,24.205809,XAM,Data from UNSD AMA
MK,Macro Indicators,197,Sierra Leone,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,3674.756784,XAM,Data from UNSD AMA
MK,Macro Indicators,197,Sierra Leone,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2139.130074,XAM,Data from UNSD AMA
MK,Macro Indicators,200,Singapore,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,296946.2784,XAM,Data from UNSD AMA
MK,Macro Indicators,200,Singapore,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,101.763359,XAM,Data from UNSD AMA
MK,Macro Indicators,280,Sint Maarten (Dutch Part),6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1072.067039,XAM,Data from UNSD AMA
MK,Macro Indicators,280,Sint Maarten (Dutch Part),6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,0.949721,XAM,Data from UNSD AMA
MK,Macro Indicators,199,Slovakia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,89768.59802,XAM,Data from UNSD AMA
MK,Macro Indicators,199,Slovakia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,2983.817682,XAM,Data from UNSD AMA
MK,Macro Indicators,198,Slovenia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,44708.59865,XAM,Data from UNSD AMA
MK,Macro Indicators,198,Slovenia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,841.128377,XAM,Data from UNSD AMA
MK,Macro Indicators,25,Solomon Islands,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1133.967215,XAM,Data from UNSD AMA
MK,Macro Indicators,25,Solomon Islands,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,319.607097,XAM,Data from UNSD AMA
MK,Macro Indicators,201,Somalia,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1318.057519,XAM,Data from UNSD AMA
MK,Macro Indicators,201,Somalia,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,696.992677,XAM,Data from UNSD AMA
MK,Macro Indicators,202,South Africa,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,295440.0098,XAM,Data from UNSD AMA
MK,Macro Indicators,202,South Africa,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,6418.143331,XAM,Data from UNSD AMA
MK,Macro Indicators,277,South Sudan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,6534.451826,XAM,Data from UNSD AMA
MK,Macro Indicators,277,South Sudan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,265.154981,XAM,Data from UNSD AMA
MK,Macro Indicators,203,Spain,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,1237255.02,XAM,Data from UNSD AMA
MK,Macro Indicators,203,Spain,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,31071.80145,XAM,Data from UNSD AMA
MK,Macro Indicators,38,Sri Lanka,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,81321.97097,XAM,Data from UNSD AMA
MK,Macro Indicators,38,Sri Lanka,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,6117.94056,XAM,Data from UNSD AMA
MK,Macro Indicators,276,Sudan,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,82887.3959,XAM,Data from UNSD AMA
MK,Macro Indicators,276,Sudan,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,26293.45128,XAM,Data from UNSD AMA
MK,Macro Indicators,207,Suriname,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,3278.445033,XAM,Data from UNSD AMA
MK,Macro Indicators,207,Suriname,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,298.932176,XAM,Data from UNSD AMA
MK,Macro Indicators,209,Swaziland,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,4007.002048,XAM,Data from UNSD AMA
MK,Macro Indicators,209,Swaziland,6110,Value US$,22016,"Value Added (Agriculture, Forestry and Fishing)",2016,2016,millions,382.49391,XAM,Data from UNSD AMA
MK,Macro Indicators,210,Sweden,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,514475.857,XAM,Data from UNSD AMA
